img_id,cls_id,fold
06355.jpg,56,1
06356.jpg,74,2
06357.jpg,71,1
06358.jpg,46,1
06359.jpg,91,4
06360.jpg,88,3
06361.jpg,66,4
06362.jpg,18,2
06363.jpg,125,3
06364.jpg,161,4
06365.jpg,172,4
06366.jpg,57,4
06367.jpg,185,2
06368.jpg,134,0
06369.jpg,44,3
06370.jpg,154,1
06371.jpg,179,1
06372.jpg,56,3
06373.jpg,196,4
06374.jpg,181,1
06375.jpg,9,0
06376.jpg,126,0
06377.jpg,49,2
06378.jpg,53,1
06379.jpg,144,4
06380.jpg,160,4
06381.jpg,9,3
06382.jpg,117,3
06383.jpg,97,0
06384.jpg,101,1
06385.jpg,109,2
06386.jpg,55,2
06387.jpg,28,1
06388.jpg,5,1
06389.jpg,141,2
06390.jpg,189,4
06391.jpg,112,4
06392.jpg,45,4
06393.jpg,170,3
06394.jpg,141,0
06395.jpg,39,4
06396.jpg,54,2
06397.jpg,179,0
06398.jpg,126,0
06399.jpg,161,1
06400.jpg,143,3
06401.jpg,102,0
06402.jpg,113,1
06403.jpg,133,1
06404.jpg,124,4
06405.jpg,39,1
06406.jpg,3,0
06407.jpg,125,3
06408.jpg,139,1
06409.jpg,185,2
06410.jpg,80,1
06411.jpg,38,3
06412.jpg,143,0
06413.jpg,152,4
06414.jpg,120,2
06415.jpg,171,0
06416.jpg,188,1
06417.jpg,144,3
06418.jpg,162,2
06419.jpg,109,3
06420.jpg,110,3
06421.jpg,161,4
06422.jpg,4,1
06423.jpg,177,1
06424.jpg,93,3
06425.jpg,138,0
06426.jpg,34,4
06427.jpg,182,2
06428.jpg,108,2
06429.jpg,146,2
06430.jpg,181,4
06431.jpg,48,3
06432.jpg,19,3
06433.jpg,11,2
06434.jpg,187,3
06435.jpg,148,2
06436.jpg,139,1
06437.jpg,119,0
06438.jpg,72,4
06439.jpg,144,1
06440.jpg,181,2
06441.jpg,76,0
06442.jpg,193,4
06443.jpg,31,4
06444.jpg,67,0
06445.jpg,114,1
06446.jpg,122,3
06447.jpg,76,2
06448.jpg,88,1
06449.jpg,151,4
06450.jpg,13,4
06451.jpg,165,3
06452.jpg,145,0
06453.jpg,10,1
06454.jpg,138,4
06455.jpg,132,0
06456.jpg,69,0
06457.jpg,45,3
06458.jpg,29,0
06459.jpg,68,1
06460.jpg,89,4
06461.jpg,94,1
06462.jpg,192,0
06463.jpg,113,0
06464.jpg,113,3
06465.jpg,196,1
06466.jpg,75,2
06467.jpg,46,4
06468.jpg,84,3
06469.jpg,67,4
06470.jpg,119,4
06471.jpg,195,4
06472.jpg,166,1
06473.jpg,158,0
06474.jpg,140,1
06475.jpg,23,0
06476.jpg,131,1
06477.jpg,83,3
06478.jpg,99,0
06479.jpg,178,0
06480.jpg,7,2
06481.jpg,119,1
06482.jpg,167,2
06483.jpg,139,1
06484.jpg,123,1
06485.jpg,10,3
06486.jpg,29,2
06487.jpg,133,1
06488.jpg,97,2
06489.jpg,182,1
06490.jpg,77,3
06491.jpg,119,3
06492.jpg,176,0
06493.jpg,128,0
06494.jpg,101,0
06495.jpg,109,2
06496.jpg,187,0
06497.jpg,126,4
06498.jpg,36,3
06499.jpg,114,4
06500.jpg,135,1
06501.jpg,104,1
06502.jpg,70,4
06503.jpg,80,2
06504.jpg,161,0
06505.jpg,44,1
06506.jpg,84,4
06507.jpg,139,4
06508.jpg,58,2
06509.jpg,22,2
06510.jpg,150,4
06511.jpg,82,3
06512.jpg,67,3
06513.jpg,65,2
06514.jpg,54,1
06515.jpg,12,1
06516.jpg,3,2
06517.jpg,169,3
06518.jpg,7,0
06519.jpg,170,3
06520.jpg,44,4
06521.jpg,103,1
06522.jpg,132,4
06523.jpg,175,4
06524.jpg,171,2
06525.jpg,73,2
06526.jpg,150,0
06527.jpg,138,0
06528.jpg,54,3
06529.jpg,11,2
06530.jpg,8,3
06531.jpg,39,3
06532.jpg,170,0
06533.jpg,127,2
06534.jpg,78,2
06535.jpg,73,2
06536.jpg,21,2
06537.jpg,69,0
06538.jpg,6,0
06539.jpg,9,3
06540.jpg,119,4
06541.jpg,69,2
06542.jpg,164,2
06543.jpg,162,0
06544.jpg,112,2
06545.jpg,21,3
06546.jpg,22,0
06547.jpg,70,1
06548.jpg,89,3
06549.jpg,43,4
06550.jpg,52,2
06551.jpg,83,4
06552.jpg,127,4
06553.jpg,19,3
06554.jpg,88,3
06555.jpg,149,3
06556.jpg,53,4
06557.jpg,27,1
06558.jpg,102,2
06559.jpg,32,2
06560.jpg,194,1
06561.jpg,190,2
06562.jpg,138,4
06563.jpg,71,4
06564.jpg,90,0
06565.jpg,24,2
06566.jpg,53,1
06567.jpg,59,4
06568.jpg,17,4
06569.jpg,142,0
06570.jpg,13,4
06571.jpg,2,4
06572.jpg,177,3
06573.jpg,189,3
06574.jpg,28,0
06575.jpg,47,1
06576.jpg,184,1
06577.jpg,65,2
06578.jpg,125,1
06579.jpg,64,4
06580.jpg,175,4
06581.jpg,22,0
06582.jpg,129,0
06583.jpg,40,2
06584.jpg,122,0
06585.jpg,190,4
06586.jpg,14,3
06587.jpg,53,3
06588.jpg,51,2
06589.jpg,55,2
06590.jpg,76,3
06591.jpg,106,3
06592.jpg,70,4
06593.jpg,25,0
06594.jpg,105,4
06595.jpg,83,3
06596.jpg,83,4
06597.jpg,108,3
06598.jpg,33,2
06599.jpg,92,4
06600.jpg,14,2
06601.jpg,125,4
06602.jpg,183,0
06603.jpg,7,3
06604.jpg,169,3
06605.jpg,32,2
06606.jpg,152,2
06607.jpg,127,1
06608.jpg,196,1
06609.jpg,111,1
06610.jpg,18,0
06611.jpg,54,3
06612.jpg,72,1
06613.jpg,112,1
06614.jpg,4,3
06615.jpg,112,1
06616.jpg,23,0
06617.jpg,144,2
06618.jpg,61,4
06619.jpg,115,4
06620.jpg,32,0
06621.jpg,145,3
06622.jpg,175,3
06623.jpg,124,3
06624.jpg,2,1
06625.jpg,105,4
06626.jpg,119,4
06627.jpg,115,0
06628.jpg,59,4
06629.jpg,109,3
06630.jpg,51,0
06631.jpg,170,2
06632.jpg,195,4
06633.jpg,35,1
06634.jpg,174,3
06635.jpg,44,3
06636.jpg,41,3
06637.jpg,151,2
06638.jpg,183,2
06639.jpg,147,0
06640.jpg,69,2
06641.jpg,153,0
06642.jpg,121,2
06643.jpg,64,1
06644.jpg,7,2
06645.jpg,49,1
06646.jpg,16,1
06647.jpg,71,0
06648.jpg,101,0
06649.jpg,108,4
06650.jpg,76,4
06651.jpg,94,3
06652.jpg,150,2
06653.jpg,39,1
06654.jpg,166,3
06655.jpg,143,1
06656.jpg,168,3
06657.jpg,81,1
06658.jpg,188,4
06659.jpg,146,1
06660.jpg,6,3
06661.jpg,164,3
06662.jpg,32,0
06663.jpg,32,2
06664.jpg,18,3
06665.jpg,49,3
06666.jpg,79,1
06667.jpg,60,4
06668.jpg,166,3
06669.jpg,134,3
06670.jpg,106,0
06671.jpg,158,0
06672.jpg,181,0
06673.jpg,189,4
06674.jpg,188,2
06675.jpg,10,3
06676.jpg,32,1
06677.jpg,20,2
06678.jpg,21,2
06679.jpg,147,4
06680.jpg,132,0
06681.jpg,142,0
06682.jpg,118,3
06683.jpg,9,4
06684.jpg,57,3
06685.jpg,151,2
06686.jpg,140,2
06687.jpg,96,3
06688.jpg,103,3
06689.jpg,185,1
06690.jpg,79,2
06691.jpg,90,2
06692.jpg,71,0
06693.jpg,61,1
06694.jpg,98,3
06695.jpg,82,2
06696.jpg,30,0
06697.jpg,174,2
06698.jpg,165,3
06699.jpg,141,4
06700.jpg,147,4
06701.jpg,47,1
06702.jpg,50,2
06703.jpg,27,1
06704.jpg,25,2
06705.jpg,22,4
06706.jpg,177,4
06707.jpg,105,0
06708.jpg,12,3
06709.jpg,102,3
06710.jpg,175,4
06711.jpg,90,4
06712.jpg,36,1
06713.jpg,46,1
06714.jpg,33,2
06715.jpg,53,4
06716.jpg,21,4
06717.jpg,166,1
06718.jpg,6,4
06719.jpg,47,2
06720.jpg,125,2
06721.jpg,151,2
06722.jpg,168,1
06723.jpg,116,0
06724.jpg,129,0
06725.jpg,145,1
06726.jpg,66,4
06727.jpg,170,4
06728.jpg,48,0
06729.jpg,41,1
06730.jpg,187,2
06731.jpg,83,4
06732.jpg,147,4
06733.jpg,134,3
06734.jpg,26,0
06735.jpg,92,2
06736.jpg,148,2
06737.jpg,110,3
06738.jpg,80,4
06739.jpg,54,4
06740.jpg,166,3
06741.jpg,20,4
06742.jpg,76,4
06743.jpg,193,4
06744.jpg,92,0
06745.jpg,137,2
06746.jpg,113,1
06747.jpg,72,0
06748.jpg,86,1
06749.jpg,121,0
06750.jpg,95,4
06751.jpg,3,2
06752.jpg,27,2
06753.jpg,147,4
06754.jpg,119,4
06755.jpg,135,1
06756.jpg,22,4
06757.jpg,56,4
06758.jpg,34,1
06759.jpg,196,4
06760.jpg,115,3
06761.jpg,109,0
06762.jpg,82,2
06763.jpg,80,4
06764.jpg,137,2
06765.jpg,68,0
06766.jpg,158,1
06767.jpg,62,1
06768.jpg,40,1
06769.jpg,179,1
06770.jpg,76,1
06771.jpg,10,3
06772.jpg,72,0
06773.jpg,139,1
06774.jpg,5,1
06775.jpg,106,2
06776.jpg,168,3
06777.jpg,183,3
06778.jpg,22,3
06779.jpg,60,4
06780.jpg,61,0
06781.jpg,44,0
06782.jpg,8,0
06783.jpg,192,4
06784.jpg,3,1
06785.jpg,180,3
06786.jpg,128,0
06787.jpg,47,3
06788.jpg,108,0
06789.jpg,143,3
06790.jpg,82,2
06791.jpg,167,0
06792.jpg,39,3
06793.jpg,21,3
06794.jpg,47,0
06795.jpg,156,4
06796.jpg,90,3
06797.jpg,146,1
06798.jpg,99,0
06799.jpg,112,1
06800.jpg,42,1
06801.jpg,59,4
06802.jpg,67,4
06803.jpg,89,2
06804.jpg,85,2
06805.jpg,143,0
06806.jpg,126,4
06807.jpg,61,4
06808.jpg,149,1
06809.jpg,106,2
06810.jpg,72,2
06811.jpg,106,1
06812.jpg,133,3
06813.jpg,119,4
06814.jpg,106,2
06815.jpg,54,3
06816.jpg,3,1
06817.jpg,106,3
06818.jpg,136,3
06819.jpg,192,0
06820.jpg,166,1
06821.jpg,190,4
06822.jpg,148,2
06823.jpg,31,3
06824.jpg,110,4
06825.jpg,114,2
06826.jpg,22,0
06827.jpg,142,4
06828.jpg,92,1
06829.jpg,35,0
06830.jpg,20,1
06831.jpg,166,0
06832.jpg,8,3
06833.jpg,1,0
06834.jpg,67,3
06835.jpg,182,4
06836.jpg,103,4
06837.jpg,164,1
06838.jpg,164,0
06839.jpg,2,3
06840.jpg,161,2
06841.jpg,177,0
06842.jpg,135,4
06843.jpg,136,3
06844.jpg,178,0
06845.jpg,14,1
06846.jpg,138,1
06847.jpg,87,4
06848.jpg,74,3
06849.jpg,48,3
06850.jpg,5,1
06851.jpg,145,2
06852.jpg,24,1
06853.jpg,121,2
06854.jpg,158,2
06855.jpg,145,0
06856.jpg,71,3
06857.jpg,14,4
06858.jpg,180,0
06859.jpg,12,1
06860.jpg,40,1
06861.jpg,162,1
06862.jpg,62,1
06863.jpg,50,1
06864.jpg,75,1
06865.jpg,148,3
06866.jpg,187,2
06867.jpg,185,1
06868.jpg,84,3
06869.jpg,15,1
06870.jpg,196,0
06871.jpg,18,4
06872.jpg,178,0
06873.jpg,18,3
06874.jpg,155,0
06875.jpg,125,0
06876.jpg,71,2
06877.jpg,139,3
06878.jpg,114,1
06879.jpg,29,4
06880.jpg,72,2
06881.jpg,84,3
06882.jpg,79,2
06883.jpg,59,0
06884.jpg,155,3
06885.jpg,30,2
06886.jpg,57,3
06887.jpg,101,3
06888.jpg,86,3
06889.jpg,182,4
06890.jpg,108,2
06891.jpg,29,0
06892.jpg,31,2
06893.jpg,115,4
06894.jpg,27,0
06895.jpg,154,1
06896.jpg,9,4
06897.jpg,162,0
06898.jpg,66,2
06899.jpg,148,3
06900.jpg,144,0
06901.jpg,82,2
06902.jpg,55,2
06903.jpg,97,3
06904.jpg,12,0
06905.jpg,114,4
06906.jpg,10,4
06907.jpg,32,1
06908.jpg,146,4
06909.jpg,147,4
06910.jpg,101,0
06911.jpg,177,2
06912.jpg,115,2
06913.jpg,91,3
06914.jpg,20,1
06915.jpg,42,4
06916.jpg,25,4
06917.jpg,60,4
06918.jpg,139,1
06919.jpg,30,2
06920.jpg,156,1
06921.jpg,9,0
06922.jpg,133,0
06923.jpg,55,3
06924.jpg,48,1
06925.jpg,60,2
06926.jpg,150,3
06927.jpg,178,1
06928.jpg,138,3
06929.jpg,110,0
06930.jpg,142,4
06931.jpg,87,4
06932.jpg,127,4
06933.jpg,145,2
06934.jpg,30,1
06935.jpg,193,1
06936.jpg,141,0
06937.jpg,91,2
06938.jpg,79,0
06939.jpg,125,4
06940.jpg,76,1
06941.jpg,55,0
06942.jpg,134,1
06943.jpg,123,2
06944.jpg,79,1
06945.jpg,30,2
06946.jpg,70,0
06947.jpg,17,2
06948.jpg,94,3
06949.jpg,26,1
06950.jpg,167,1
06951.jpg,133,0
06952.jpg,41,2
06953.jpg,39,2
06954.jpg,20,2
06955.jpg,142,2
06956.jpg,23,2
06957.jpg,137,4
06958.jpg,179,2
06959.jpg,80,2
06960.jpg,194,2
06961.jpg,147,1
06962.jpg,92,1
06963.jpg,109,0
06964.jpg,108,3
06965.jpg,184,2
06966.jpg,85,4
06967.jpg,113,1
06968.jpg,131,3
06969.jpg,21,0
06970.jpg,96,1
06971.jpg,71,3
06972.jpg,52,4
06973.jpg,138,3
06974.jpg,3,0
06975.jpg,154,3
06976.jpg,82,3
06977.jpg,149,3
06978.jpg,87,4
06979.jpg,101,1
06980.jpg,167,4
06981.jpg,174,2
06982.jpg,142,3
06983.jpg,173,0
06984.jpg,15,2
06985.jpg,80,3
06986.jpg,100,3
06987.jpg,135,4
06988.jpg,174,3
06989.jpg,170,0
06990.jpg,149,4
06991.jpg,13,0
06992.jpg,136,2
06993.jpg,89,1
06994.jpg,44,4
06995.jpg,103,2
06996.jpg,92,4
06997.jpg,37,1
06998.jpg,175,2
06999.jpg,80,1
07000.jpg,177,2
07001.jpg,118,2
07002.jpg,18,2
07003.jpg,186,0
07004.jpg,155,1
07005.jpg,11,0
07006.jpg,188,3
07007.jpg,130,0
07008.jpg,12,4
07009.jpg,155,2
07010.jpg,120,4
07011.jpg,143,2
07012.jpg,96,4
07013.jpg,167,2
07014.jpg,118,0
07015.jpg,133,2
07016.jpg,141,3
07017.jpg,51,4
07018.jpg,173,4
07019.jpg,69,4
07020.jpg,89,3
07021.jpg,95,2
07022.jpg,28,4
07023.jpg,116,0
07024.jpg,160,1
07025.jpg,1,3
07026.jpg,196,3
07027.jpg,38,0
07028.jpg,18,2
07029.jpg,51,2
07030.jpg,97,1
07031.jpg,28,2
07032.jpg,110,1
07033.jpg,139,3
07034.jpg,34,0
07035.jpg,75,1
07036.jpg,72,4
07037.jpg,181,1
07038.jpg,147,1
07039.jpg,22,1
07040.jpg,31,0
07041.jpg,117,2
07042.jpg,175,0
07043.jpg,102,1
07044.jpg,90,1
07045.jpg,30,4
07046.jpg,80,3
07047.jpg,71,3
07048.jpg,11,3
07049.jpg,191,3
07050.jpg,4,1
07051.jpg,35,4
07052.jpg,59,1
07053.jpg,16,4
07054.jpg,115,1
07055.jpg,166,4
07056.jpg,35,3
07057.jpg,94,1
07058.jpg,48,0
07059.jpg,19,2
07060.jpg,105,1
07061.jpg,7,2
07062.jpg,118,1
07063.jpg,141,1
07064.jpg,86,2
07065.jpg,116,3
07066.jpg,194,0
07067.jpg,194,3
07068.jpg,57,0
07069.jpg,123,4
07070.jpg,78,3
07071.jpg,123,1
07072.jpg,127,4
07073.jpg,192,0
07074.jpg,78,0
07075.jpg,54,2
07076.jpg,17,1
07077.jpg,63,2
07078.jpg,140,1
07079.jpg,108,4
07080.jpg,152,1
07081.jpg,34,3
07082.jpg,45,1
07083.jpg,106,2
07084.jpg,51,0
07085.jpg,68,2
07086.jpg,51,1
07087.jpg,86,3
07088.jpg,147,3
07089.jpg,59,0
07090.jpg,15,3
07091.jpg,98,3
07092.jpg,191,0
07093.jpg,139,0
07094.jpg,156,1
07095.jpg,107,0
07096.jpg,163,0
07097.jpg,71,4
07098.jpg,107,0
07099.jpg,107,1
07100.jpg,157,0
07101.jpg,86,3
07102.jpg,185,3
07103.jpg,15,3
07104.jpg,78,2
07105.jpg,97,3
07106.jpg,159,4
07107.jpg,97,1
07108.jpg,45,4
07109.jpg,40,4
07110.jpg,60,2
07111.jpg,126,2
07112.jpg,50,2
07113.jpg,168,2
07114.jpg,144,3
07115.jpg,22,4
07116.jpg,57,3
07117.jpg,117,2
07118.jpg,11,4
07119.jpg,33,1
07120.jpg,81,1
07121.jpg,3,0
07122.jpg,60,1
07123.jpg,78,0
07124.jpg,158,2
07125.jpg,166,4
07126.jpg,52,1
07127.jpg,159,1
07128.jpg,104,3
07129.jpg,155,1
07130.jpg,16,3
07131.jpg,33,1
07132.jpg,46,1
07133.jpg,173,4
07134.jpg,32,1
07135.jpg,158,2
07136.jpg,184,0
07137.jpg,118,1
07138.jpg,68,4
07139.jpg,64,4
07140.jpg,162,0
07141.jpg,160,3
07142.jpg,19,2
07143.jpg,114,2
07144.jpg,27,2
07145.jpg,149,1
07146.jpg,29,3
07147.jpg,192,0
07148.jpg,111,4
07149.jpg,178,1
07150.jpg,62,3
07151.jpg,176,4
07152.jpg,64,0
07153.jpg,119,0
07154.jpg,40,4
07155.jpg,28,2
07156.jpg,108,3
07157.jpg,42,0
07158.jpg,111,4
07159.jpg,110,1
07160.jpg,169,2
07161.jpg,66,1
07162.jpg,108,1
07163.jpg,104,1
07164.jpg,154,0
07165.jpg,60,0
07166.jpg,73,1
07167.jpg,58,2
07168.jpg,42,1
07169.jpg,7,0
07170.jpg,85,1
07171.jpg,6,2
07172.jpg,182,3
07173.jpg,29,0
07174.jpg,6,0
07175.jpg,3,4
07176.jpg,165,1
07177.jpg,193,1
07178.jpg,127,3
07179.jpg,133,4
07180.jpg,167,3
07181.jpg,136,3
07182.jpg,92,1
07183.jpg,122,4
07184.jpg,189,0
07185.jpg,151,4
07186.jpg,66,3
07187.jpg,34,3
07188.jpg,135,0
07189.jpg,133,1
07190.jpg,80,4
07191.jpg,4,2
07192.jpg,65,3
07193.jpg,36,1
07194.jpg,54,3
07195.jpg,18,3
07196.jpg,51,1
07197.jpg,108,2
07198.jpg,104,4
07199.jpg,152,3
07200.jpg,147,4
07201.jpg,133,2
07202.jpg,196,1
07203.jpg,153,4
07204.jpg,180,1
07205.jpg,72,2
07206.jpg,12,4
07207.jpg,142,2
07208.jpg,133,2
07209.jpg,97,3
07210.jpg,174,1
07211.jpg,138,2
07212.jpg,75,2
07213.jpg,18,0
07214.jpg,4,1
07215.jpg,135,1
07216.jpg,83,2
07217.jpg,164,2
07218.jpg,149,1
07219.jpg,101,4
07220.jpg,164,2
07221.jpg,104,3
07222.jpg,109,0
07223.jpg,149,4
07224.jpg,109,4
07225.jpg,168,1
07226.jpg,85,1
07227.jpg,145,0
07228.jpg,34,2
07229.jpg,89,0
07230.jpg,129,1
07231.jpg,173,3
07232.jpg,46,4
07233.jpg,47,2
07234.jpg,169,3
07235.jpg,64,1
07236.jpg,47,0
07237.jpg,64,3
07238.jpg,48,0
07239.jpg,112,0
07240.jpg,115,2
07241.jpg,12,0
07242.jpg,92,3
07243.jpg,100,0
07244.jpg,94,4
07245.jpg,74,3
07246.jpg,169,2
07247.jpg,83,1
07248.jpg,94,2
07249.jpg,89,1
07250.jpg,133,4
07251.jpg,167,4
07252.jpg,31,3
07253.jpg,99,4
07254.jpg,66,1
07255.jpg,159,3
07256.jpg,69,4
07257.jpg,65,4
07258.jpg,24,3
07259.jpg,188,3
07260.jpg,90,4
07261.jpg,62,2
07262.jpg,28,0
07263.jpg,32,4
07264.jpg,81,3
07265.jpg,56,3
07266.jpg,121,2
07267.jpg,81,4
07268.jpg,135,1
07269.jpg,30,0
07270.jpg,107,1
07271.jpg,124,4
07272.jpg,176,4
07273.jpg,16,1
07274.jpg,146,3
07275.jpg,191,1
07276.jpg,59,2
07277.jpg,39,4
07278.jpg,8,3
07279.jpg,1,4
07280.jpg,187,2
07281.jpg,150,0
07282.jpg,169,4
07283.jpg,82,3
07284.jpg,127,3
07285.jpg,41,1
07286.jpg,35,2
07287.jpg,132,2
07288.jpg,186,2
07289.jpg,168,1
07290.jpg,1,1
07291.jpg,99,2
07292.jpg,33,4
07293.jpg,147,2
07294.jpg,146,3
07295.jpg,23,3
07296.jpg,45,1
07297.jpg,89,4
07298.jpg,117,1
07299.jpg,132,3
07300.jpg,122,2
07301.jpg,183,0
07302.jpg,63,0
07303.jpg,125,4
07304.jpg,180,1
07305.jpg,176,2
07306.jpg,178,2
07307.jpg,12,2
07308.jpg,32,3
07309.jpg,142,0
07310.jpg,80,4
07311.jpg,32,0
07312.jpg,19,4
07313.jpg,19,0
07314.jpg,165,4
07315.jpg,123,0
07316.jpg,125,2
07317.jpg,95,0
07318.jpg,147,1
07319.jpg,137,2
07320.jpg,76,3
07321.jpg,69,3
07322.jpg,126,2
07323.jpg,134,0
07324.jpg,140,0
07325.jpg,60,3
07326.jpg,78,2
07327.jpg,117,3
07328.jpg,74,3
07329.jpg,134,1
07330.jpg,140,4
07331.jpg,95,2
07332.jpg,94,0
07333.jpg,171,1
07334.jpg,79,3
07335.jpg,160,1
07336.jpg,135,3
07337.jpg,143,3
07338.jpg,47,4
07339.jpg,24,0
07340.jpg,11,1
07341.jpg,50,2
07342.jpg,88,4
07343.jpg,174,4
07344.jpg,95,3
07345.jpg,190,4
07346.jpg,3,2
07347.jpg,123,3
07348.jpg,140,3
07349.jpg,62,0
07350.jpg,128,0
07351.jpg,7,4
07352.jpg,142,1
07353.jpg,43,3
07354.jpg,36,0
07355.jpg,85,1
07356.jpg,174,2
07357.jpg,138,3
07358.jpg,187,3
07359.jpg,163,2
07360.jpg,192,1
07361.jpg,74,4
07362.jpg,151,3
07363.jpg,33,1
07364.jpg,4,4
07365.jpg,157,2
07366.jpg,35,3
07367.jpg,151,4
07368.jpg,137,1
07369.jpg,195,0
07370.jpg,93,3
07371.jpg,84,0
07372.jpg,178,2
07373.jpg,193,4
07374.jpg,158,2
07375.jpg,188,1
07376.jpg,180,1
07377.jpg,14,3
07378.jpg,85,3
07379.jpg,66,0
07380.jpg,86,2
07381.jpg,84,2
07382.jpg,142,2
07383.jpg,18,0
07384.jpg,18,4
07385.jpg,42,2
07386.jpg,10,4
07387.jpg,75,3
07388.jpg,59,0
07389.jpg,32,4
07390.jpg,110,3
07391.jpg,146,0
07392.jpg,3,4
07393.jpg,187,3
07394.jpg,109,2
07395.jpg,74,0
07396.jpg,44,2
07397.jpg,83,3
07398.jpg,120,2
07399.jpg,172,2
07400.jpg,182,0
07401.jpg,151,2
07402.jpg,193,0
07403.jpg,182,3
07404.jpg,194,4
07405.jpg,56,2
07406.jpg,70,2
07407.jpg,33,4
07408.jpg,15,2
07409.jpg,168,0
07410.jpg,188,1
07411.jpg,79,1
07412.jpg,99,4
07413.jpg,195,2
07414.jpg,181,2
07415.jpg,121,3
07416.jpg,79,3
07417.jpg,33,1
07418.jpg,127,0
07419.jpg,59,2
07420.jpg,132,3
07421.jpg,168,1
07422.jpg,120,2
07423.jpg,14,1
07424.jpg,186,0
07425.jpg,57,4
07426.jpg,53,0
07427.jpg,117,3
07428.jpg,131,0
07429.jpg,81,4
07430.jpg,94,4
07431.jpg,55,0
07432.jpg,67,4
07433.jpg,41,0
07434.jpg,133,0
07435.jpg,185,0
07436.jpg,131,4
07437.jpg,66,3
07438.jpg,172,0
07439.jpg,12,3
07440.jpg,51,1
07441.jpg,193,1
07442.jpg,86,1
07443.jpg,129,4
07444.jpg,171,3
07445.jpg,4,1
07446.jpg,117,1
07447.jpg,95,1
07448.jpg,172,1
07449.jpg,150,1
07450.jpg,5,0
07451.jpg,45,2
07452.jpg,196,2
07453.jpg,84,0
07454.jpg,193,0
07455.jpg,196,1
07456.jpg,172,0
07457.jpg,191,2
07458.jpg,43,1
07459.jpg,134,4
07460.jpg,112,1
07461.jpg,176,0
07462.jpg,113,0
07463.jpg,4,4
07464.jpg,107,1
07465.jpg,94,3
07466.jpg,104,1
07467.jpg,152,3
07468.jpg,16,3
07469.jpg,57,1
07470.jpg,139,3
07471.jpg,9,0
07472.jpg,65,2
07473.jpg,151,3
07474.jpg,85,3
07475.jpg,109,3
07476.jpg,160,1
07477.jpg,189,0
07478.jpg,83,4
07479.jpg,56,1
07480.jpg,37,1
07481.jpg,73,0
07482.jpg,98,2
07483.jpg,6,2
07484.jpg,56,4
07485.jpg,89,2
07486.jpg,140,4
07487.jpg,1,4
07488.jpg,97,0
07489.jpg,172,2
07490.jpg,53,1
07491.jpg,45,2
07492.jpg,182,2
07493.jpg,18,1
07494.jpg,167,3
07495.jpg,44,4
07496.jpg,16,3
07497.jpg,80,2
07498.jpg,64,1
07499.jpg,60,4
07500.jpg,196,4
07501.jpg,26,0
07502.jpg,79,2
07503.jpg,23,2
07504.jpg,145,0
07505.jpg,163,2
07506.jpg,177,2
07507.jpg,165,3
07508.jpg,128,2
07509.jpg,48,0
07510.jpg,168,4
07511.jpg,37,3
07512.jpg,137,4
07513.jpg,175,2
07514.jpg,63,1
07515.jpg,156,2
07516.jpg,107,1
07517.jpg,129,3
07518.jpg,48,1
07519.jpg,79,4
07520.jpg,167,0
07521.jpg,129,3
07522.jpg,82,2
07523.jpg,98,2
07524.jpg,27,3
07525.jpg,74,4
07526.jpg,62,1
07527.jpg,159,0
07528.jpg,49,2
07529.jpg,50,3
07530.jpg,47,2
07531.jpg,150,4
07532.jpg,147,3
07533.jpg,53,3
07534.jpg,75,4
07535.jpg,16,3
07536.jpg,51,4
07537.jpg,196,3
07538.jpg,51,2
07539.jpg,91,1
07540.jpg,191,1
07541.jpg,72,2
07542.jpg,151,4
07543.jpg,114,2
07544.jpg,171,0
07545.jpg,56,4
07546.jpg,141,2
07547.jpg,50,0
07548.jpg,72,3
07549.jpg,143,4
07550.jpg,181,2
07551.jpg,192,1
07552.jpg,90,1
07553.jpg,24,4
07554.jpg,76,2
07555.jpg,97,1
07556.jpg,90,4
07557.jpg,30,1
07558.jpg,174,1
07559.jpg,97,2
07560.jpg,151,3
07561.jpg,79,3
07562.jpg,24,4
07563.jpg,67,1
07564.jpg,80,0
07565.jpg,85,2
07566.jpg,17,3
07567.jpg,156,0
07568.jpg,155,0
07569.jpg,52,0
07570.jpg,55,0
07571.jpg,153,1
07572.jpg,13,2
07573.jpg,92,0
07574.jpg,26,0
07575.jpg,55,4
07576.jpg,98,3
07577.jpg,29,3
07578.jpg,52,1
07579.jpg,149,2
07580.jpg,154,1
07581.jpg,138,2
07582.jpg,181,1
07583.jpg,173,2
07584.jpg,65,3
07585.jpg,50,0
07586.jpg,14,2
07587.jpg,68,3
07588.jpg,148,0
07589.jpg,108,2
07590.jpg,24,2
07591.jpg,87,4
07592.jpg,32,2
07593.jpg,143,4
07594.jpg,196,4
07595.jpg,142,4
07596.jpg,150,4
07597.jpg,127,3
07598.jpg,43,1
07599.jpg,10,2
07600.jpg,50,1
07601.jpg,172,4
07602.jpg,93,1
07603.jpg,65,0
07604.jpg,83,1
07605.jpg,44,3
07606.jpg,164,3
07607.jpg,174,3
07608.jpg,174,3
07609.jpg,195,1
07610.jpg,11,0
07611.jpg,131,3
07612.jpg,117,3
07613.jpg,112,1
07614.jpg,63,0
07615.jpg,94,1
07616.jpg,173,0
07617.jpg,147,4
07618.jpg,44,2
07619.jpg,46,3
07620.jpg,139,4
07621.jpg,96,3
07622.jpg,73,4
07623.jpg,177,4
07624.jpg,97,3
07625.jpg,50,4
